42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,67,67,67,67,67,67,67,0,0,0,0,67,67,67,67,67,67,67,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,0,0,0,0,34,35,35,35,35,35,33,0,0,0,0,0,0,0,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,0,0,0,0,61,62,62,62,62,63,56,0,0,0,0,0,0,0,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
42,52,52,52,52,52,52,52,52,52,52,52,52,42,42,42,42,42,42,42,35,35,35,35,35,35,35,35,36,0,51,35,35,35,35,35,35,35,42,52,52,52,52,52,52,52,52,52,52,52,52,52,52,42,42,42,42,42
43,61,62,62,62,62,62,62,62,62,62,62,63,51,52,52,52,52,42,43,61,62,62,62,62,62,62,62,63,0,61,62,62,62,62,62,62,63,56,61,62,62,62,62,62,62,62,62,62,62,62,62,63,41,42,42,42,42
43,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,67,67,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,42,42,42
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,42,42,42
43,0,0,0,0,0,0,0,0,0,0,0,0,34,35,36,0,31,42,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,52,42,42,42
43,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,0,41,43,67,0,0,0,0,0,31,32,32,32,32,32,32,33,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,41,42,42
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,43,0,0,0,0,0,0,41,42,52,52,52,52,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,42
43,0,0,0,0,0,0,0,0,0,0,0,0,34,35,36,0,51,53,0,0,0,0,0,0,41,43,67,67,67,67,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,42
43,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,0,67,67,0,0,0,0,0,0,41,43,0,0,0,0,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,52,42
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,53,0,0,0,0,51,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,63,41
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
42,35,36,0,0,0,0,0,31,35,35,35,35,35,35,35,35,35,35,42,35,35,35,35,35,36,0,0,0,0,0,0,34,35,35,35,35,35,42,35,35,35,35,35,35,35,35,35,35,35,35,35,35,36,0,0,34,42
43,61,63,0,0,34,35,35,53,67,67,67,67,67,67,67,67,67,67,56,67,67,67,67,67,67,0,0,0,0,0,0,61,62,62,62,62,62,56,62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,0,0,67,41
43,0,0,0,0,67,67,67,67,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,35,35,35,35,35,35,35,35,35,35,35,33,0,0,0,0,0,0,56,0,0,0,0,31,32,33,0,0,0,0,0,0,0,0,0,0,0,41
42,32,32,32,32,32,32,32,32,32,32,32,32,32,33,0,0,0,0,56,67,67,67,67,67,67,67,67,67,67,67,56,0,0,0,0,0,0,56,0,0,0,0,41,42,43,0,0,31,35,35,35,35,35,35,35,35,42
42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,56,0,0,0,0,41,42,43,0,0,56,61,62,62,62,62,62,62,63,41
42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,0,0,0,0,67,0,0,34,35,35,35,35,35,36,0,0,56,0,0,0,0,0,0,41,32,33,0,34,52,52,43,0,0,56,0,0,0,0,0,0,0,0,41
42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,0,0,0,0,0,0,0,61,62,62,62,62,62,63,0,0,56,0,0,0,0,0,0,51,52,53,0,67,67,67,56,0,0,66,0,0,0,0,0,0,0,0,41
