0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,23,23,22,24,6,6,6,7,13,14,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,23,23,22,24,6,6,6,7,13,14,13,2,3,3,3,4,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2,4,13,2,3,4,22,23,2,3,4,15,1,13,5,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,22,24,13,12,13,14,22,23,12,2,3,4,11,23,15,15,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,15,15,22,2,3,3,4,22,12,13,14,21,2,3,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,15,15,13,15,12,13,5,6,7,22,23,24,15,22,2,5,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,6,7,13,13,22,23,23,24,2,3,4,15,15,13,22,24,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,5,6,7,23,24,3,4,2,3,4,14,3,3,4,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,4,15,13,12,13,13,14,12,13,14,24,13,13,14,2,3,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,24,15,13,22,23,1,24,22,23,24,15,23,24,3,22,23,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,1,3,4,11,2,3,4,15,2,4,15,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,3,4,11,23,24,21,12,13,2,4,22,24,15,13,5,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,13,14,21,2,3,4,22,23,12,14,15,5,6,7,5,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,23,24,13,22,23,24,13,13,22,24,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,22,23,24,13,15,6,6,15,12,22,24,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,13,13,13,13,13,13,13,2,4,13,13,13,13,2,3,3,4,13,13,13,13,12,14,6,6,6,7,13,14,2,3,22,23,23,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,2,3,4,12,13,2,3,4,22,24,1,24,5,6,7,13,13,14,13,13,12,13,22,24,1,22,23,23,23,24,12,13,13,12,5,6,7,2,3,4,13,13,5,6,13,5,6,7,13,13,2,4,13,13,13,13,13
